race_date,horse_name,jockey,trainer,actual_weight,draw,win_odds,race_distance,is_top3,last_is_top3,top3_rate_last_1,top3_rate_last_3,top3_rate_last_5,avg_odds_last_3,avg_actual_weight_last_3,days_since_last_race,predicted_top3_prob,implied_prob,edge,expected_return,profit,cumulative_profit,cumulative_return
2023-09-08,加州星球,潘頓,葉楚航,133,14,1.5,2000,1,0.0,0.1904761904761904,0.3333333333333333,0.2,22.26666666666667,133.33333333333334,27.0,0.717278825062522,0.6666666666666666,0.0506121583958554,0.075918237593783,0.5,9.9,52.10526315789474
2023-09-15,加州星球,希威森,沈集成,132,11,6.6,1200,0,1.0,0.2272727272727272,0.3333333333333333,0.4,19.03333333333333,134.0,7.0,0.2317757502175861,0.1515151515151515,0.0802605987024345,0.5297199514360682,-1.0,8.9,44.5
2023-09-18,加州星球,艾道拿,韋達,121,12,22.5,2200,0,0.0,0.217391304347826,0.3333333333333333,0.4,11.066666666666668,133.33333333333334,3.0,0.1735124364350475,0.0444444444444444,0.129067991990603,2.904029819788569,-1.0,7.9,37.61904761904762
2023-09-22,加州星球,艾道拿,葉楚航,128,8,4.9,2000,1,0.0,0.2083333333333333,0.3333333333333333,0.2,10.2,128.66666666666666,4.0,0.5363941832609309,0.2040816326530612,0.3323125506078697,1.6283314979785617,3.9000000000000004,11.8,53.63636363636364
2023-09-24,加州星球,莫雷拉,葉楚航,131,10,1.7,1200,1,1.0,0.24,0.3333333333333333,0.4,11.333333333333334,127.0,2.0,0.8472828437410712,0.5882352941176471,0.2590475496234241,0.440380834359821,0.7,12.5,54.347826086956516
2023-09-27,加州星球,希威森,韋達,115,8,9.3,1600,1,1.0,0.2692307692307692,0.6666666666666666,0.6,9.7,126.66666666666669,3.0,0.582439541426942,0.1075268817204301,0.4749126597065118,4.416687735270561,8.3,20.8,86.66666666666667
2023-10-04,加州星球,田泰安,葉楚航,125,2,16.3,2200,0,1.0,0.2962962962962963,1.0,0.6,5.300000000000001,124.66666666666669,7.0,0.2456182647740695,0.0613496932515337,0.1842685715225357,3.0035777158173333,-1.0,19.8,79.2
2023-10-05,加州星球,艾道拿,告東尼,118,5,13.8,1000,1,0.0,0.2857142857142857,0.6666666666666666,0.6,9.1,123.66666666666669,1.0,0.6284766077048612,0.072463768115942,0.5560128395889192,7.672977186327087,12.8,32.6,125.38461538461539
2023-10-19,加州星球,蔡明紹,韋達,128,14,27.8,1000,0,1.0,0.3103448275862069,0.6666666666666666,0.8,13.133333333333336,119.33333333333331,14.0,0.1761644642886666,0.0359712230215827,0.1401932412670838,3.897372107224932,-1.0,31.6,117.03703703703705
2023-10-26,加州星球,巴度,葉楚航,125,7,7.3,1200,1,0.0,0.3,0.3333333333333333,0.6,19.3,123.66666666666669,7.0,0.3139326180250883,0.136986301369863,0.1769463166552253,1.2917081115831446,6.3,37.9,135.35714285714283
2023-11-13,加州星球,希威森,蘇保羅,115,2,11.9,1800,0,1.0,0.3225806451612903,0.6666666666666666,0.6,16.3,123.66666666666669,18.0,0.2999868804378638,0.0840336134453781,0.2159532669924856,2.5698438772105794,-1.0,36.9,127.24137931034483
2023-12-27,加州星球,莫雷拉,告東尼,122,2,2.7,1400,1,0.0,0.3125,0.3333333333333333,0.4,15.666666666666666,122.66666666666669,44.0,0.8043425586104643,0.3703703703703703,0.433972188240094,1.1717249082482537,1.7000000000000002,38.6,128.66666666666666
2024-01-04,加州星球,潘頓,韋達,132,4,2.4,2200,1,0.0,0.3235294117647059,0.3333333333333333,0.4,6.833333333333333,120.66666666666669,3.0,0.7073899959305078,0.4166666666666667,0.2907233292638411,0.6977359902332186,1.4,40.0,129.03225806451613
2024-01-04,加州星球,田泰安,蘇保羅,125,10,15.5,1200,1,1.0,0.3428571428571428,0.6666666666666666,0.6,3.6666666666666674,126.33333333333331,0.0,0.547197181789892,0.064516129032258,0.4826810527576339,7.481556317743325,14.5,54.5,170.3125
2024-01-06,加州星球,潘頓,葉楚航,135,2,2.6,1600,1,1.0,0.3611111111111111,0.6666666666666666,0.6,7.933333333333334,127.33333333333331,2.0,0.659489645478632,0.3846153846153846,0.2748742608632474,0.7146730782444431,1.6,56.1,170.0
2024-01-31,加州星球,艾道拿,蘇保羅,130,8,18.4,1200,0,1.0,0.3783783783783784,1.0,0.8,6.833333333333333,130.66666666666666,25.0,0.2427073733148093,0.0543478260869565,0.1883595472278527,3.465815668992491,-1.0,55.1,162.05882352941177
2024-02-01,加州星球,艾道拿,呂健威,128,3,5.3,1600,1,0.0,0.3684210526315789,0.6666666666666666,0.6,12.166666666666666,130.0,1.0,0.6287765321318295,0.1886792452830188,0.4400972868488106,2.3325156202986963,4.3,59.4,169.7142857142857
2024-02-03,加州星球,田泰安,呂健威,133,3,15.1,1800,0,1.0,0.3846153846153846,0.6666666666666666,0.8,8.766666666666667,131.0,2.0,0.2430522397870556,0.0662251655629139,0.1768270742241416,2.6700888207845392,-1.0,58.4,162.22222222222223
2024-02-09,加州星球,潘頓,葉楚航,122,3,2.3,1200,1,0.0,0.375,0.3333333333333333,0.6,12.933333333333332,130.33333333333334,6.0,0.8174172209510887,0.4347826086956522,0.3826346122554365,0.880059608187504,1.2999999999999998,59.699999999999996,161.35135135135135
2024-02-16,加州星球,蔡明紹,呂健威,119,14,23.8,1600,0,1.0,0.3902439024390244,0.6666666666666666,0.6,7.566666666666666,127.66666666666669,7.0,0.2917295150276131,0.042016806722689,0.249712708304924,5.943162457657191,-1.0,58.699999999999996,154.4736842105263
2024-04-02,加州星球,巴度,告東尼,123,7,15.9,1800,0,0.0,0.3555555555555555,0.0,0.2,10.6,124.0,6.0,0.1849828401262909,0.0628930817610062,0.1220897583652846,1.9412271580080251,-1.0,57.699999999999996,147.94871794871793
2024-04-12,加州星球,田泰安,蘇保羅,119,2,6.9,2000,1,0.0,0.3478260869565217,0.0,0.0,12.6,123.66666666666669,10.0,0.538241425592425,0.144927536231884,0.393313889360541,2.713865836587733,5.9,63.599999999999994,159.0
2024-04-27,加州星球,田泰安,告東尼,134,13,6.2,2000,1,1.0,0.3617021276595745,0.3333333333333333,0.2,14.4,124.33333333333331,15.0,0.38971402939487,0.1612903225806451,0.2284237068142248,1.416226982248194,5.2,68.8,167.8048780487805
2024-04-28,加州星球,莫雷拉,韋達,119,3,1.9,1600,1,1.0,0.375,0.6666666666666666,0.4,9.666666666666666,125.33333333333331,1.0,0.8561360127276226,0.5263157894736842,0.3298202232539384,0.626658424182483,0.8999999999999999,69.7,165.95238095238096
2024-04-28,加州星球,巴度,呂健威,123,2,10.1,2200,1,1.0,0.3877551020408163,1.0,0.6,5.000000000000001,124.0,0.0,0.5640021919605088,0.099009900990099,0.4649922909704098,4.69642213880114,9.1,78.8,183.25581395348834
2024-04-28,加州星球,希威森,告東尼,135,6,16.1,1400,0,1.0,0.4,1.0,0.8,6.066666666666666,125.33333333333331,0.0,0.1979819068960124,0.062111801242236,0.1358701056537763,2.1875087010258,-1.0,77.8,176.8181818181818
2024-05-03,加州星球,田泰安,葉楚航,118,3,12.7,1200,0,0.0,0.392156862745098,0.6666666666666666,0.8,9.366666666666667,125.66666666666669,5.0,0.3268269971904314,0.0787401574803149,0.2480868397101164,3.150702864318479,-1.0,76.8,170.66666666666666
2024-05-14,加州星球,潘頓,沈集成,130,6,1.7,1400,1,0.0,0.3846153846153846,0.3333333333333333,0.6,12.966666666666669,125.33333333333331,11.0,0.8355420794580825,0.5882352941176471,0.2473067853404353,0.4204215350787401,0.7,77.5,168.47826086956522
2024-06-10,加州星球,巴度,韋達,117,11,28.2,2200,1,0.0,0.3888888888888889,0.3333333333333333,0.4,6.8,127.0,19.0,0.5381438638349149,0.0354609929078014,0.5026828709271134,14.1756569601446,27.2,104.7,222.76595744680853
2024-06-25,加州星球,艾道拿,葉楚航,133,1,4.2,2200,1,1.0,0.4,0.6666666666666666,0.4,11.966666666666669,126.66666666666669,15.0,0.4358352467937172,0.238095238095238,0.1977400086984791,0.8305080365336124,3.2,107.9,224.79166666666669
2024-08-01,加州星球,巴度,葉楚航,133,4,11.4,2200,0,1.0,0.4107142857142857,0.6666666666666666,0.6,12.800000000000002,127.66666666666669,37.0,0.1559579663779303,0.087719298245614,0.0682386681323162,0.7779208167084055,-1.0,106.9,218.16326530612247
2024-08-01,加州星球,蔡明紹,韋達,125,14,8.3,2200,0,0.0,0.4035087719298245,0.6666666666666666,0.6,14.6,127.66666666666669,0.0,0.3995932673535234,0.1204819277108433,0.27911133964268,2.3166241190342447,-1.0,105.9,211.80000000000004
2024-08-03,加州星球,莫雷拉,沈集成,131,7,1.8,1800,1,0.0,0.396551724137931,0.3333333333333333,0.4,7.966666666666668,130.33333333333334,2.0,0.8742088419178893,0.5555555555555556,0.3186532863623337,0.5735759154522008,0.8,106.7,209.2156862745098
2024-08-07,加州星球,希威森,蘇保羅,132,4,6.5,1200,1,1.0,0.4067796610169492,0.3333333333333333,0.6,7.166666666666668,129.66666666666666,4.0,0.5927828882321958,0.1538461538461538,0.4389367343860419,2.853088773509273,5.5,112.2,215.76923076923075
2024-08-08,加州星球,巴度,告東尼,115,14,21.9,1800,1,1.0,0.4166666666666667,0.6666666666666666,0.6,5.533333333333334,129.33333333333334,1.0,0.5856471035540597,0.045662100456621,0.5399850030974387,11.825671567833906,20.9,133.1,251.1320754716981
2024-08-23,加州星球,田泰安,葉楚航,117,5,18.6,1400,1,1.0,0.4262295081967213,1.0,0.6,10.066666666666666,126.0,15.0,0.5211491136591332,0.053763440860215,0.4673856727989181,8.693373514059878,17.6,150.7,279.0740740740741
2024-08-24,加州星球,巴度,呂健威,133,5,14.2,1800,0,1.0,0.4354838709677419,1.0,0.8,15.666666666666666,121.33333333333331,1.0,0.2017599784190098,0.0704225352112676,0.1313374432077422,1.864991693549939,-1.0,149.7,272.1818181818182
2024-08-25,加州星球,巴度,韋達,121,5,12.1,2200,0,0.0,0.4285714285714285,0.6666666666666666,0.8,18.23333333333333,121.66666666666669,1.0,0.3265620879532959,0.0826446280991735,0.2439174598541223,2.95140126423488,-1.0,148.7,265.5357142857143
2024-08-29,加州星球,蔡明紹,葉楚航,119,10,23.6,1000,0,0.0,0.421875,0.3333333333333333,0.6,14.966666666666669,123.66666666666669,4.0,0.2128913100350088,0.0423728813559322,0.1705184286790766,4.024234916826209,-1.0,147.7,259.12280701754383
2024-09-17,加州星球,莫雷拉,沈集成,124,6,2.7,1200,1,0.0,0.4153846153846154,0.0,0.4,16.633333333333333,124.33333333333331,19.0,0.7551443138339367,0.3703703703703703,0.3847739434635663,1.0388896473516291,1.7000000000000002,149.39999999999998,257.5862068965517
2024-09-21,加州星球,艾道拿,葉楚航,127,6,24.3,1400,0,1.0,0.4242424242424242,0.3333333333333333,0.4,12.800000000000002,121.33333333333331,4.0,0.123643233536885,0.0411522633744856,0.0824909701623994,2.0045305749463056,-1.0,148.39999999999998,251.5254237288135
2024-10-04,加州星球,田泰安,呂健威,120,2,12.3,1400,0,0.0,0.417910447761194,0.3333333333333333,0.2,16.866666666666667,123.33333333333331,13.0,0.1538781457047409,0.08130081300813,0.0725773326966108,0.8927011921683132,-1.0,147.39999999999998,245.6666666666666
2024-10-11,加州星球,巴度,呂健威,129,5,13.1,2000,1,0.0,0.4117647058823529,0.3333333333333333,0.2,13.1,123.66666666666669,7.0,0.4123666584459829,0.0763358778625954,0.3360307805833875,4.402003225642376,12.1,159.49999999999997,261.4754098360655
2024-10-26,加州星球,希威森,韋達,124,3,6.3,1000,1,0.0,0.4142857142857143,0.3333333333333333,0.4,10.6,123.0,3.0,0.5320612681288293,0.1587301587301587,0.3733311093986705,2.3519859892116246,5.3,164.79999999999998,265.8064516129032
2024-11-06,加州星球,潘頓,告東尼,122,7,2.3,1800,1,1.0,0.4225352112676056,0.6666666666666666,0.4,8.6,124.33333333333331,11.0,0.8504020133670093,0.4347826086956522,0.415619404671357,0.9559246307441212,1.2999999999999998,166.1,263.6507936507937
2024-11-19,加州星球,潘頓,呂健威,126,8,2.0,1800,1,1.0,0.4305555555555556,0.6666666666666666,0.6,5.0,122.0,13.0,0.922585658335803,0.5,0.4225856583358029,0.8451713166716059,1.0,167.1,261.09375
2024-11-23,加州星球,潘頓,告東尼,128,1,2.8,1200,1,1.0,0.4383561643835616,1.0,0.8,3.533333333333333,124.0,4.0,0.5205380504907209,0.3571428571428571,0.1633951933478637,0.4575065413740183,1.7999999999999998,168.9,259.8461538461538
2024-11-26,加州星球,巴度,呂健威,124,14,14.6,1800,0,1.0,0.4459459459459459,1.0,0.8,2.3666666666666667,125.33333333333331,3.0,0.2315269431083541,0.0684931506849315,0.1630337924234225,2.38029336938197,-1.0,167.9,254.3939393939394
2024-12-25,加州星球,蔡明紹,沈集成,122,6,17.3,1600,1,0.0,0.4342105263157895,0.3333333333333333,0.6,6.766666666666666,127.66666666666669,21.0,0.5461447243723915,0.0578034682080924,0.488341256164299,8.448303731642373,16.3,184.20000000000002,274.92537313432837
2024-12-26,加州星球,田泰安,蘇保羅,129,9,5.1,2000,1,1.0,0.4415584415584415,0.3333333333333333,0.6,11.6,125.66666666666669,1.0,0.5216975331573677,0.196078431372549,0.3256191017848186,1.660657419102575,4.1,188.3,276.9117647058824
2024-12-26,加州星球,艾道拿,沈集成,115,12,21.2,1000,0,1.0,0.4487179487179487,0.6666666666666666,0.6,8.433333333333332,127.33333333333331,0.0,0.4341830349959848,0.0471698113207547,0.3870132236752301,8.204680341914877,-1.0,187.3,271.4492753623189
2023-01-16,嘉應高昇,莫雷拉,沈集成,128,6,2.8,1000,0,,,,,,,,0.4081287062509344,0.3571428571428571,0.0509858491080772,0.1427603775026162,-1.0,186.3,266.14285714285717
2023-02-04,嘉應高昇,巴度,呂健威,123,10,7.7,1800,0,0.0,0.0,0.0,0.0,2.8,128.0,19.0,0.273747180628177,0.1298701298701298,0.1438770507580471,1.107853290836963,-1.0,185.3,260.98591549295776
2023-02-11,嘉應高昇,艾道拿,沈集成,126,5,15.2,1600,1,0.0,0.0,0.0,0.0,5.25,125.5,7.0,0.4975063839756879,0.0657894736842105,0.4317169102914774,6.5620970364304565,14.2,199.5,277.08333333333337
2023-03-06,嘉應高昇,莫雷拉,告東尼,133,6,2.6,1600,1,0.0,0.25,0.3333333333333333,0.25,9.333333333333334,127.66666666666669,19.0,0.7793070833414301,0.3846153846153846,0.3946916987260455,1.026198416687718,1.6,201.1,275.47945205479454
2023-03-21,嘉應高昇,莫雷拉,蘇保羅,115,7,2.1,1200,1,1.0,0.4,0.6666666666666666,0.4,7.633333333333333,131.0,15.0,0.818255404919815,0.4761904761904761,0.3420649287293388,0.7183363503316115,1.1,202.2,273.2432432432432
2023-03-23,嘉應高昇,巴度,呂健威,130,14,21.8,1400,0,1.0,0.5,0.6666666666666666,0.6,3.266666666666666,127.33333333333331,2.0,0.1444980364811697,0.0458715596330275,0.0986264768481421,2.1500571952895,-1.0,201.2,268.26666666666665
2023-04-09,嘉應高昇,艾道拿,韋達,117,13,17.9,2200,0,0.0,0.4285714285714285,0.6666666666666666,0.6,8.833333333333334,126.0,17.0,0.4631089685728562,0.0558659217877095,0.4072430467851467,7.289650537454126,-1.0,200.2,263.4210526315789
2023-04-09,嘉應高昇,艾道拿,韋達,135,1,20.5,1600,0,0.0,0.375,0.3333333333333333,0.4,13.933333333333332,120.66666666666669,0.0,0.3007070899275474,0.048780487804878,0.2519266021226694,5.164495343514722,-1.0,199.2,258.7012987012987
2023-04-24,嘉應高昇,希威森,蘇保羅,119,13,6.4,1000,0,0.0,0.3333333333333333,0.0,0.4,20.066666666666663,127.33333333333331,15.0,0.3011229498933653,0.15625,0.1448729498933653,0.927186879317538,-1.0,198.2,254.1025641025641
2023-05-08,嘉應高昇,蔡明紹,葉楚航,126,8,23.2,1000,0,0.0,0.3,0.0,0.2,14.933333333333332,123.66666666666669,14.0,0.113464143898625,0.043103448275862,0.0703606956227629,1.6323681384480997,-1.0,197.2,249.62025316455697
2023-05-19,嘉應高昇,希威森,蘇保羅,118,3,12.7,1600,1,0.0,0.2727272727272727,0.0,0.0,16.7,126.66666666666669,11.0,0.2382343400558693,0.0787401574803149,0.1594941825755543,2.02557611870954,11.7,208.89999999999998,261.12499999999994
2023-05-21,嘉應高昇,蔡明紹,沈集成,115,11,20.7,1400,0,1.0,0.3333333333333333,0.3333333333333333,0.2,14.1,121.0,2.0,0.2367192819032907,0.0483091787439613,0.1884101031593293,3.900089135398117,-1.0,207.89999999999998,256.66666666666663
2023-05-25,嘉應高昇,艾道拿,呂健威,135,4,19.5,2200,0,0.0,0.3076923076923077,0.3333333333333333,0.2,18.866666666666664,119.66666666666669,4.0,0.3579329506647447,0.0512820512820512,0.3066508993826934,5.979692537962521,-1.0,206.89999999999998,252.31707317073167
2023-06-04,嘉應高昇,莫雷拉,葉楚航,131,10,2.7,1600,0,0.0,0.2857142857142857,0.3333333333333333,0.2,17.633333333333333,122.66666666666669,10.0,0.5299124557138497,0.3703703703703703,0.1595420853434793,0.4307636304273943,-1.0,205.89999999999998,248.07228915662648
2023-06-11,嘉應高昇,蔡明紹,韋達,122,10,27.3,1600,0,0.0,0.2666666666666666,0.0,0.2,14.300000000000002,127.0,7.0,0.1861496599610707,0.0366300366300366,0.149519623331034,4.08188571693723,-1.0,204.89999999999998,243.92857142857142
2023-06-23,嘉應高昇,希威森,沈集成,127,10,29.0,2200,0,0.0,0.25,0.0,0.2,16.5,129.33333333333334,12.0,0.1479983343947829,0.0344827586206896,0.1135155757740932,3.2919516974487046,-1.0,203.89999999999998,239.88235294117644
2023-06-24,嘉應高昇,艾道拿,沈集成,122,12,24.3,1200,1,0.0,0.2352941176470588,0.0,0.0,19.666666666666668,126.66666666666669,1.0,0.4502782395352342,0.0411522633744856,0.4091259761607486,9.94176122070619,23.3,227.2,264.1860465116279
2023-06-30,嘉應高昇,蔡明紹,韋達,116,14,26.9,1200,0,1.0,0.2777777777777778,0.3333333333333333,0.2,26.866666666666664,123.66666666666669,6.0,0.1908415656957143,0.037174721189591,0.1536668445061232,4.133638117214715,-1.0,226.2,260.0
2023-07-09,嘉應高昇,莫雷拉,蘇保羅,126,9,2.1,1000,0,0.0,0.2631578947368421,0.3333333333333333,0.2,26.73333333333333,121.66666666666669,9.0,0.7023717806489439,0.4761904761904761,0.2261813044584677,0.4749807393627823,-1.0,225.2,255.9090909090909
2023-08-09,嘉應高昇,田泰安,沈集成,131,13,15.0,1200,0,0.0,0.25,0.3333333333333333,0.2,17.76666666666667,121.33333333333331,31.0,0.1247581158827884,0.0666666666666666,0.0580914492161217,0.871371738241826,-1.0,224.2,251.91011235955054
2023-09-06,嘉應高昇,艾道拿,沈集成,133,8,19.9,1400,1,0.0,0.2272727272727272,0.0,0.2,8.4,130.0,25.0,0.3607991423649903,0.050251256281407,0.3105478860835832,6.179902933063306,18.9,243.1,270.1111111111111
2023-09-12,嘉應高昇,巴度,蘇保羅,116,7,6.1,1600,1,1.0,0.2608695652173913,0.3333333333333333,0.2,14.333333333333334,132.33333333333334,6.0,0.5629132810840087,0.1639344262295082,0.3989788548545005,2.4337710146124527,5.1,248.2,272.74725274725273
2023-09-30,嘉應高昇,潘頓,告東尼,122,10,1.5,2000,1,0.0,0.28,0.6666666666666666,0.4,10.833333333333334,126.66666666666669,6.0,0.8752890809074845,0.6666666666666666,0.2086224142408178,0.3129336213612267,0.5,248.7,270.32608695652175
2023-10-03,嘉應高昇,潘頓,呂健威,127,13,2.2,1200,1,1.0,0.3076923076923077,0.6666666666666666,0.6,4.7,123.0,3.0,0.8444066800923214,0.4545454545454545,0.3898612255468669,0.8576946962031072,1.2000000000000002,249.89999999999998,268.7096774193548
2023-10-09,嘉應高昇,莫雷拉,韋達,119,6,1.5,1600,1,1.0,0.3333333333333333,0.6666666666666666,0.8,3.4,126.66666666666669,6.0,0.9087884903179472,0.6666666666666666,0.2421218236512805,0.3631827354769207,0.5,250.39999999999998,266.3829787234042
2023-10-15,嘉應高昇,希威森,沈集成,127,3,11.2,1200,0,1.0,0.3571428571428571,1.0,0.8,1.7333333333333334,122.66666666666669,6.0,0.2877306982486605,0.0892857142857142,0.1984449839629462,2.222583820384997,-1.0,249.39999999999998,262.5263157894737
2023-10-17,嘉應高昇,田泰安,呂健威,117,3,19.9,1600,0,0.0,0.3448275862068966,0.6666666666666666,0.6,4.966666666666666,124.33333333333331,2.0,0.4067320507750891,0.050251256281407,0.3564807944936821,7.093967810424273,-1.0,248.39999999999998,258.75
2023-10-29,嘉應高昇,潘頓,告東尼,118,10,1.7,1000,1,0.0,0.3333333333333333,0.3333333333333333,0.6,10.866666666666664,121.0,12.0,0.885436279142552,0.5882352941176471,0.2972009850249049,0.5052416745423383,0.7,249.09999999999997,256.8041237113402
2023-11-07,嘉應高昇,希威森,告東尼,123,10,28.1,1200,0,1.0,0.3548387096774194,0.3333333333333333,0.6,10.933333333333332,120.66666666666669,9.0,0.1231328836882644,0.0355871886120996,0.0875456950761647,2.46003403164023,-1.0,248.09999999999997,253.16326530612244
2023-11-27,嘉應高昇,莫雷拉,呂健威,127,14,1.5,1000,1,0.0,0.34375,0.3333333333333333,0.4,16.566666666666666,119.33333333333331,20.0,0.7565807671778135,0.6666666666666666,0.0899141005111469,0.1348711507667203,0.5,248.59999999999997,251.11111111111106
2023-12-04,嘉應高昇,莫雷拉,蘇保羅,115,5,1.6,1400,1,1.0,0.3636363636363636,0.6666666666666666,0.4,10.433333333333334,122.66666666666669,7.0,0.8262824158738817,0.625,0.2012824158738817,0.3220518653982108,0.6000000000000001,249.19999999999996,249.19999999999996
2023-12-19,嘉應高昇,巴度,告東尼,118,10,14.4,2000,1,0.0,0.3714285714285714,0.6666666666666666,0.6,4.366666666666666,122.33333333333331,5.0,0.5705594142924703,0.0694444444444444,0.5011149698480258,7.216055565811572,13.4,262.59999999999997,259.99999999999994
2024-01-12,嘉應高昇,蔡明紹,呂健威,123,5,25.8,2000,0,1.0,0.3888888888888889,0.6666666666666666,0.6,8.666666666666666,119.33333333333331,24.0,0.1230062600345684,0.0387596899224806,0.0842465701120877,2.1735615088918645,-1.0,261.59999999999997,256.4705882352941
2024-02-04,嘉應高昇,潘頓,葉楚航,118,5,1.8,2000,1,0.0,0.3783783783783784,0.3333333333333333,0.6,16.733333333333334,122.0,23.0,0.9193972893103572,0.5555555555555556,0.3638417337548016,0.6549151207586431,0.8,262.4,254.75728155339806
2024-02-16,嘉應高昇,蔡明紹,蘇保羅,121,7,10.6,2200,1,1.0,0.3947368421052631,0.6666666666666666,0.6,14.0,119.66666666666669,12.0,0.4218257388021693,0.0943396226415094,0.3274861161606598,3.4713528313029944,9.6,272.0,261.53846153846155
2024-02-24,嘉應高昇,潘頓,韋達,118,14,1.4,2000,1,1.0,0.4102564102564102,0.6666666666666666,0.6,12.733333333333334,120.66666666666669,8.0,0.9038974067574496,0.7142857142857143,0.1896116924717352,0.2654563694604293,0.3999999999999999,272.4,259.4285714285714
